v1,v2,v3,v4,v5,t1,t2,annotation,radiation rate,timestamp
1.98,1.66,1.32,0.93,3.59,60.25,36.0,0,1209,1580992576.8929
1.88,1.44,1.22,0.71,3.34,60.25,35.75,0,1209,1580992577.53181
2.1,1.59,1.17,0.88,3.66,60.25,36.0,0,1209,1580992578.17077
2.1,1.56,1.25,0.71,3.49,60.25,35.75,0,1209,1580992578.80968
2.03,1.44,1.25,0.98,3.49,60.25,35.75,0,1209,1580992579.44455
2.34,1.44,1.15,0.66,3.44,60.25,35.5,0,1209,1580992580.08358
2.34,1.44,1.22,0.66,3.66,60.25,35.75,0,1209,1580992580.72248
2.1,1.54,1.12,0.71,3.49,60.25,35.75,0,1209,1580992581.35734
1.78,1.71,1.27,0.95,3.54,60.25,35.75,0,1209,1580992581.99627
2.0,1.59,1.22,0.71,3.96,60.25,35.75,0,1209,1580992582.6352
1.98,1.54,1.12,0.71,3.66,60.5,35.75,0,1209,1580992583.27403
1.88,1.54,1.15,0.85,3.44,60.5,35.75,0,1209,1580992583.9089901
1.88,1.66,1.05,0.95,3.59,60.25,35.75,0,1209,1580992584.5479698
1.88,1.56,1.32,0.93,3.59,60.25,35.75,0,1209,1580992585.1868699
2.12,1.39,1.32,0.71,3.66,60.5,35.75,0,1209,1580992585.82172
2.1,1.66,0.76,0.88,3.49,60.25,35.75,0,1209,1580992586.46069
1.93,1.71,1.15,0.66,3.54,60.25,35.75,0,1209,1580992587.09963
1.88,1.73,1.32,0.85,3.34,60.25,36.0,0,1209,1580992587.73447
1.88,1.56,1.25,0.93,3.59,60.5,36.0,0,1209,1580992588.37345
2.03,1.44,1.25,1.07,3.61,60.25,36.0,0,1209,1580992589.0123901
1.98,1.66,0.76,0.93,3.54,60.5,36.0,0,1209,1580992589.6513
2.03,1.44,1.25,0.88,3.49,60.5,35.75,0,1209,1580992590.28615
1.88,1.66,0.76,0.85,3.54,60.5,36.0,0,1209,1580992590.92516
2.0,1.44,1.25,0.66,3.39,60.25,36.0,0,1209,1580992591.56406
1.83,1.54,1.07,0.85,3.54,60.5,36.0,0,1209,1580992592.19885
1.78,1.44,1.17,0.88,3.66,60.25,36.0,0,1209,1580992592.8378599
1.83,1.73,1.32,0.83,3.59,60.5,36.0,0,1209,1580992593.47686
1.88,1.44,1.17,0.61,3.44,60.25,36.0,0,1209,1580992594.1156
2.0,1.44,1.22,0.71,3.96,60.25,36.0,0,1209,1580992594.75068
1.98,1.66,1.1,0.93,3.59,60.5,36.0,0,1209,1580992595.38959
2.03,1.56,1.05,1.07,3.59,60.25,35.75,0,1209,1580992596.0285401
1.88,1.71,1.12,0.88,3.34,60.25,36.0,0,1209,1580992596.66337
1.83,1.71,1.07,0.93,3.59,60.25,35.75,0,1209,1580992597.30234
1.88,1.59,1.32,0.61,3.34,60.25,35.75,0,1209,1580992597.94123
1.78,1.59,1.22,0.71,3.34,60.25,36.0,0,1209,1580992598.5761
2.1,1.44,1.17,0.66,3.66,60.25,36.0,0,1209,1580992599.21506
2.34,1.54,1.12,0.66,3.44,60.5,36.0,0,1209,1580992599.8539698
1.88,1.39,1.2,0.61,3.44,60.5,36.0,0,1209,1580992600.49284
1.93,1.71,1.32,0.66,3.54,60.25,36.0,0,1209,1580992601.1278
2.1,1.71,1.27,0.93,3.66,60.25,36.0,0,1209,1580992601.76668
2.1,1.76,1.05,0.88,3.69,60.25,35.75,0,1209,1580992602.40572
1.98,1.54,1.1,0.61,3.66,60.5,36.0,0,1209,1580992603.04054
2.34,1.39,1.2,0.61,3.44,60.25,36.0,0,1209,1580992603.67945
1.83,1.59,1.22,0.71,3.96,60.5,35.75,0,1209,1580992604.31844
1.93,1.71,1.32,0.66,3.54,60.25,36.0,0,1209,1580992604.95328
1.78,1.44,1.25,0.66,3.54,60.5,36.0,0,1209,1580992605.59226
1.98,1.66,1.0,0.93,3.59,60.5,35.75,0,1209,1580992606.23115
1.78,1.54,1.12,0.66,3.54,60.25,36.0,0,1209,1580992606.87005
1.78,1.71,1.32,0.93,3.54,60.25,36.0,0,1209,1580992607.50499
1.88,1.73,1.32,0.85,3.34,60.5,35.75,0,1209,1580992608.1438599
1.98,1.39,1.05,0.85,3.54,60.5,36.0,0,1209,1580992608.78283
1.83,1.71,1.15,0.93,3.91,60.25,36.0,0,1209,1580992609.41767
2.03,1.66,1.17,0.88,3.66,60.25,36.0,0,1209,1580992610.05665
2.12,1.44,1.22,0.88,3.66,60.5,36.0,0,1209,1580992610.69557
1.98,1.54,1.34,0.71,3.66,60.5,36.0,0,1209,1580992611.33443
2.03,1.71,1.32,0.93,3.59,60.25,36.0,0,1209,1580992611.9693198
1.88,1.59,1.22,0.88,3.59,60.25,35.75,0,1209,1580992612.60831
1.78,1.39,1.25,1.07,3.69,60.25,35.75,0,1209,1580992613.2473
2.1,1.39,1.32,0.61,3.66,60.5,35.75,0,1209,1580992613.8821
2.1,1.44,1.25,0.98,3.49,60.25,35.75,0,1209,1580992614.52108
1.93,1.71,1.12,0.66,3.39,60.5,35.75,0,1209,1580992615.16005
1.88,1.59,1.05,0.61,3.44,60.25,35.75,0,1209,1580992615.79485
2.0,1.44,1.25,0.66,3.54,60.5,36.0,0,1209,1580992616.43384
1.78,1.39,1.2,0.88,3.69,60.25,36.0,0,1209,1580992617.07282
1.88,1.44,1.17,0.66,3.34,60.5,36.0,0,1209,1580992617.71163
2.34,1.44,1.2,0.61,3.44,60.5,36.0,0,1209,1580992618.34656
2.0,1.44,1.22,0.71,3.91,60.5,36.0,0,1209,1580992618.98556
2.1,1.66,1.05,0.93,3.59,60.5,36.0,0,1209,1580992619.62446
2.1,1.56,1.25,0.71,3.66,60.5,36.0,0,1209,1580992620.25929
2.0,1.44,1.25,0.66,3.54,60.5,36.25,0,1209,1580992620.89825
1.93,1.44,1.22,0.66,3.54,60.5,36.0,0,1209,1580992621.53724
2.1,1.66,1.17,0.88,3.69,60.5,36.0,0,1209,1580992622.17204
2.1,1.44,1.05,0.61,3.66,60.5,36.0,0,1209,1580992622.81099
2.1,1.44,1.25,0.71,3.91,60.5,36.0,0,1209,1580992623.44999
1.83,1.54,1.32,0.85,3.59,60.5,36.0,0,1209,1580992624.08886
1.88,1.44,1.25,0.66,3.39,60.5,35.75,0,1209,1580992624.7237802
1.88,1.71,1.07,0.66,3.59,60.5,36.0,0,1209,1580992625.36269
2.1,1.51,1.32,1.17,3.59,60.5,36.0,0,1209,1580992626.00167
1.88,1.59,1.22,0.88,3.34,60.5,36.0,0,1209,1580992626.63652
2.05,1.66,1.05,0.93,3.34,60.5,36.25,0,1209,1580992627.27546
2.0,1.54,1.32,0.85,3.54,60.5,36.0,0,1209,1580992627.91442
2.03,1.66,1.2,1.07,3.59,60.5,36.0,0,1209,1580992628.55324
2.03,1.44,1.05,0.88,3.66,60.5,36.0,0,1209,1580992629.18817
1.83,1.44,1.22,0.66,3.54,60.5,36.0,0,1209,1580992629.82714
1.88,1.51,1.32,1.17,3.44,60.5,36.0,0,1209,1580992630.4660802
1.78,1.54,1.12,0.66,3.54,60.5,36.0,0,1209,1580992631.10095
1.95,1.54,1.12,0.71,3.66,60.75,36.0,0,1209,1580992631.7398698
1.78,1.71,1.12,0.93,3.54,60.5,36.25,0,1209,1580992632.37882
1.83,1.39,1.0,0.71,3.66,60.5,36.25,0,1209,1580992633.01366
2.0,1.54,1.27,0.71,3.96,60.5,36.25,0,1209,1580992633.65264
2.34,1.54,1.07,0.66,3.44,60.5,36.25,0,1209,1580992634.29161
2.03,1.51,1.2,0.61,3.66,60.5,36.25,0,1209,1580992634.93044
2.03,1.51,1.17,0.61,3.91,60.5,36.25,0,1209,1580992635.56539
2.03,1.71,1.12,0.93,3.66,60.5,36.25,0,1209,1580992636.2043
2.34,1.66,1.2,0.88,3.69,60.5,36.25,0,1209,1580992636.84326
1.88,1.66,1.2,0.83,3.59,60.5,36.25,0,1209,1580992637.47814
1.83,1.66,1.07,0.93,3.66,60.5,36.25,0,1209,1580992638.117
1.88,1.59,1.32,0.71,3.44,60.5,36.25,0,1209,1580992638.75598
2.1,1.64,1.12,0.61,3.49,60.5,36.25,0,1209,1580992639.39085
2.03,1.71,1.32,0.95,3.59,60.5,36.25,0,1209,1580992640.02976
1.9,1.56,1.2,0.88,3.61,60.5,36.25,0,1209,1580992640.66873
1.88,1.66,0.76,0.85,3.56,60.5,36.25,0,1209,1580992641.3076901
1.93,1.44,1.22,0.66,3.54,60.5,36.25,0,1209,1580992641.9425
1.88,1.44,1.25,0.66,3.44,60.5,36.25,0,1209,1580992642.58146
1.78,1.44,1.25,1.07,3.69,60.5,36.25,0,1209,1580992643.2204
1.88,1.39,1.05,0.61,3.44,60.5,36.0,0,1209,1580992643.85531
1.98,1.66,0.76,0.93,3.59,60.5,36.0,0,1209,1580992644.49423
1.88,1.39,1.2,0.61,3.44,60.5,36.25,0,1209,1580992645.1331599
1.9,1.59,1.22,0.71,3.49,60.5,36.0,0,1209,1580992645.77205
2.12,1.56,1.25,0.71,3.66,60.5,36.0,0,1209,1580992646.40697
1.88,1.71,1.12,0.88,3.34,60.5,36.0,0,1209,1580992647.04592
1.95,1.66,1.05,0.88,3.91,60.5,36.25,0,1209,1580992647.68482
1.78,1.71,1.32,0.93,3.34,60.5,36.0,0,1209,1580992648.31971
1.93,1.39,1.0,0.71,3.44,60.5,36.0,0,1209,1580992648.95864
2.03,1.44,1.25,0.88,3.61,60.5,36.25,0,1209,1580992649.59763
2.03,1.56,1.25,0.88,3.69,60.5,36.0,0,1209,1580992650.23245
2.03,1.44,1.22,0.98,3.61,60.5,36.0,0,1209,1580992650.87141
2.1,1.44,1.25,1.07,3.61,60.5,36.0,0,1209,1580992651.51036
2.1,1.71,1.12,0.93,3.69,60.5,36.0,0,1209,1580992652.1492
2.1,1.59,1.32,0.71,3.91,60.75,36.0,0,1209,1580992652.78413
2.1,1.54,1.15,0.71,3.91,60.5,36.0,0,1209,1580992653.42311
1.88,1.44,1.17,0.66,3.34,60.75,35.75,0,1209,1580992654.06203
1.98,1.44,1.32,1.22,3.39,60.75,35.75,0,1209,1580992654.69688
2.39,1.54,1.32,0.61,3.44,60.75,36.0,0,1209,1580992655.33584
1.88,1.54,1.1,0.85,3.44,60.75,36.0,0,1209,1580992655.9747698
2.1,1.59,1.22,0.71,3.66,60.5,36.0,0,1209,1580992656.61364
1.98,1.66,1.05,0.93,3.59,60.75,35.75,0,1209,1580992657.24856
1.98,1.71,1.32,0.93,3.59,60.75,36.0,0,1209,1580992657.88754
1.93,1.71,1.07,0.93,3.54,60.75,36.0,0,1209,1580992658.5264301
2.1,1.39,1.0,0.71,3.66,60.5,36.0,0,1209,1580992659.1612802
2.34,1.71,1.32,0.61,3.44,60.5,36.0,0,1209,1580992659.8002698
1.98,1.66,1.2,0.88,3.59,60.75,36.0,0,1209,1580992660.4392
1.88,2.0,1.2,0.83,3.59,60.5,36.0,0,1209,1580992661.07406
1.88,1.66,1.32,0.85,3.59,60.5,36.0,0,1209,1580992661.71298
2.03,1.44,1.22,1.22,3.59,60.5,36.0,0,1209,1580992662.35196
2.03,1.66,1.2,0.88,3.69,60.5,36.0,0,1209,1580992662.99081
1.78,1.44,1.22,0.88,3.69,60.5,36.0,0,1209,1580992663.62573
2.03,1.71,1.12,0.93,3.66,60.5,36.0,0,1209,1580992664.26467
2.1,1.66,1.05,0.88,3.59,60.5,36.0,0,1209,1580992664.90366
1.88,1.54,1.1,1.22,3.34,60.75,36.0,0,1209,1580992665.5385098
2.0,1.71,1.32,0.93,3.54,60.75,36.0,0,1209,1580992666.1774302
2.34,1.44,1.32,0.61,3.66,60.5,36.0,0,1209,1580992666.81637
1.88,1.71,1.32,1.22,3.34,60.5,35.75,0,1209,1580992667.45122
1.93,1.86,0.76,0.93,3.59,60.75,36.0,0,1209,1580992668.0902
1.83,1.66,1.0,0.93,3.59,60.75,36.0,0,1209,1580992668.72909
1.78,1.44,1.32,0.66,3.39,60.75,35.75,0,1209,1580992669.36805
1.88,1.59,1.32,0.61,3.44,60.5,36.0,0,1209,1580992670.00291
1.83,1.39,1.25,0.98,3.66,60.75,36.0,0,1209,1580992670.64184
1.78,1.44,1.25,0.66,3.39,60.5,36.0,0,1209,1580992671.2808
2.1,1.54,1.1,0.61,3.44,60.5,36.25,0,1209,1580992671.91569
2.39,1.54,1.07,0.66,3.44,60.5,36.0,0,1209,1580992672.55463
1.78,1.44,1.17,0.88,3.66,60.5,36.0,0,1209,1580992673.1935
1.86,1.44,1.22,0.81,3.66,60.75,36.25,0,1209,1580992673.8324199
2.03,1.56,1.2,1.07,3.59,60.5,36.0,0,1209,1580992674.46734
1.93,1.39,1.0,0.9,3.49,60.5,36.0,0,1209,1580992675.10628
1.88,1.44,1.2,0.88,3.69,60.5,36.25,0,1209,1580992675.74524
2.0,1.44,1.25,0.66,3.39,60.5,36.0,0,1209,1580992676.38005
2.0,1.71,1.12,0.93,3.39,60.5,36.0,0,1209,1580992677.019
2.05,1.44,1.22,0.71,3.34,60.5,36.0,0,1209,1580992677.65803
2.03,1.59,1.17,0.88,3.66,60.75,36.0,0,1209,1580992678.29285
1.83,1.66,0.76,0.93,3.91,60.75,35.75,0,1209,1580992678.9317698
1.98,1.54,1.1,0.61,3.66,60.75,35.75,0,1209,1580992679.57071
1.98,1.73,1.32,0.85,3.59,60.75,36.0,0,1209,1580992680.20963
1.93,1.71,1.15,0.93,3.54,60.75,35.75,0,1209,1580992680.8445
1.93,1.39,1.0,0.71,3.44,60.75,35.75,0,1209,1580992681.48351
1.88,1.59,1.22,0.71,3.34,60.75,35.75,0,1209,1580992682.1224198
2.1,1.73,1.32,0.66,3.91,60.75,35.75,0,1209,1580992682.75732
1.78,1.73,1.05,0.66,3.59,60.75,35.75,0,1209,1580992683.3961802
1.78,1.44,1.22,0.66,3.54,60.75,35.75,0,1209,1580992684.03516
2.34,1.54,1.07,0.85,3.44,60.75,35.75,0,1209,1580992684.67
2.03,1.71,1.12,0.88,3.69,60.75,35.75,0,1209,1580992685.309
2.03,1.46,1.25,0.88,3.66,60.75,36.0,0,1209,1580992685.9479
2.1,1.66,1.0,0.93,3.91,60.75,36.0,0,1209,1580992686.58682
2.1,1.73,1.17,0.61,3.66,60.75,36.0,0,1209,1580992687.22169
1.83,1.44,1.22,0.88,3.69,60.75,36.0,0,1209,1580992687.86064
2.05,1.59,0.76,0.71,3.49,60.75,35.75,0,1209,1580992688.49957
2.1,1.59,1.22,0.78,3.66,60.75,35.75,0,1209,1580992689.13447
2.12,1.39,1.0,0.9,3.66,60.75,35.75,0,1209,1580992689.77336
2.1,1.54,1.32,0.95,3.59,60.5,36.0,0,1209,1580992690.41242
1.78,1.54,1.15,0.66,3.54,60.5,36.0,0,1209,1580992691.0511801
2.0,1.56,1.25,0.71,3.34,60.75,35.75,0,1209,1580992691.68614
2.1,1.54,1.12,0.66,3.96,60.5,36.0,0,1209,1580992692.3251
2.39,1.54,1.12,0.66,3.44,60.5,36.0,0,1209,1580992692.964
2.0,1.54,1.15,0.66,3.54,60.5,36.0,0,1209,1580992693.59888
1.88,1.44,1.25,0.66,3.44,60.75,36.0,0,1209,1580992694.23788
1.86,1.66,1.05,0.93,3.59,60.75,36.0,0,1209,1580992694.87675
1.88,1.44,1.25,0.66,3.44,60.75,36.0,0,1209,1580992695.5116
2.03,1.44,1.22,0.88,3.81,60.75,36.0,0,1209,1580992696.1506
1.86,1.66,1.0,0.93,3.54,60.75,35.75,0,1209,1580992696.7895
1.88,1.44,1.2,0.61,3.44,60.75,35.75,0,1209,1580992697.42838
2.1,1.71,1.32,0.66,3.44,60.75,36.0,0,1209,1580992698.06334
1.83,1.54,1.32,0.85,3.54,60.5,36.0,0,1209,1580992698.70224
1.98,1.86,1.2,0.88,3.69,60.75,36.0,0,1209,1580992699.34125
1.88,1.66,1.0,0.66,3.59,60.75,36.0,0,1209,1580992699.9760199
2.1,1.71,1.12,0.93,3.66,60.75,36.0,0,1209,1580992700.61503
2.1,1.51,1.22,0.85,3.59,60.75,35.75,0,1209,1580992701.25395
2.1,1.54,1.32,0.71,3.96,60.75,35.75,0,1209,1580992701.8887699
1.78,1.71,1.07,0.93,3.54,60.75,36.0,0,1209,1580992702.52776
2.03,1.59,1.17,0.88,3.66,60.75,36.0,0,1209,1580992703.1667
1.9,1.71,1.12,0.88,3.69,60.75,35.75,0,1209,1580992703.8056
1.93,1.44,1.22,0.66,3.54,60.75,36.0,0,1209,1580992704.44055
2.03,1.66,1.05,0.88,3.59,60.75,36.0,0,1209,1580992705.07952
1.78,1.54,1.22,0.66,3.54,60.75,36.0,0,1209,1580992705.71843
1.88,1.44,1.22,0.61,3.44,60.75,36.0,0,1209,1580992706.35326
2.1,1.66,1.17,0.88,3.66,60.75,36.0,0,1209,1580992706.99221
1.98,1.39,1.05,0.71,3.66,60.75,35.75,0,1209,1580992707.63118
1.88,1.71,1.12,0.66,3.54,60.75,36.25,0,1209,1580992708.26997
2.1,1.71,1.12,0.93,3.69,60.75,36.0,0,1209,1580992708.90495
1.86,1.71,1.32,0.93,3.59,60.75,35.75,0,1209,1580992709.54389
2.1,1.44,1.22,0.71,3.49,60.75,36.0,0,1209,1580992710.1828
1.88,1.39,1.2,0.61,3.44,60.75,36.0,0,1209,1580992710.81764
2.03,1.71,1.27,1.22,3.56,60.75,35.75,0,1209,1580992711.4566698
1.78,1.44,1.17,0.88,3.69,60.75,35.75,0,1209,1580992712.09553
2.34,1.39,1.2,0.71,3.44,60.75,36.0,0,1209,1580992712.7304301
2.03,1.56,1.07,0.98,3.66,60.75,35.75,0,1209,1580992713.3693302
2.1,1.54,1.15,0.71,3.91,60.75,35.75,0,1209,1580992714.0083401
1.78,1.71,1.12,0.93,3.54,60.75,36.0,0,1209,1580992714.6472301
2.34,1.44,1.32,0.61,3.81,60.75,35.75,0,1209,1580992715.2821698
2.1,1.71,1.12,1.07,3.61,60.75,35.75,0,1209,1580992715.9211
2.1,1.56,1.17,0.88,3.61,60.75,36.0,0,1209,1580992716.55999
2.12,1.56,1.22,0.71,3.66,60.75,36.0,0,1209,1580992717.19487
1.88,1.54,1.32,1.17,3.34,60.75,35.75,0,1209,1580992717.83378
1.88,1.51,1.17,0.95,3.34,60.75,35.75,0,1209,1580992718.4727302
2.12,1.39,1.25,0.71,3.66,60.75,35.75,0,1209,1580992719.10759
1.93,1.56,1.25,0.71,3.44,60.75,35.75,0,1209,1580992719.7465901
1.78,1.54,1.32,0.85,3.59,60.75,36.0,0,1209,1580992720.3855
1.86,1.66,1.2,0.93,3.59,60.75,36.0,0,1209,1580992721.0244
1.78,1.71,1.32,0.88,3.69,60.75,36.0,0,1209,1580992721.6593
1.86,1.66,1.0,0.85,3.54,60.75,36.0,0,1209,1580992722.29829
1.98,1.71,1.32,0.85,3.59,60.75,36.25,0,1209,1580992722.93718
1.93,1.71,1.12,0.66,3.54,60.75,36.0,0,1209,1580992723.57205
1.9,1.71,1.12,0.66,3.39,60.75,36.0,0,1209,1580992724.21097
2.05,1.56,0.76,0.88,3.49,60.75,36.0,0,1209,1580992724.84992
2.1,1.56,1.17,0.88,3.81,60.75,36.25,0,1209,1580992725.48878
2.1,1.54,1.22,0.61,3.49,60.75,36.0,0,1209,1580992726.12376
1.78,1.54,1.22,0.66,3.54,60.75,36.25,0,1209,1580992726.76266
2.1,1.59,1.32,0.71,3.91,60.5,36.0,0,1209,1580992727.40166
1.98,1.44,1.22,0.81,3.66,60.5,36.0,0,1209,1580992728.03645
2.1,1.66,1.05,0.93,3.59,60.5,36.25,0,1209,1580992728.67541
1.88,1.54,1.07,0.85,3.44,60.5,36.25,0,1209,1580992729.31435
2.1,1.39,1.0,0.71,3.66,60.75,36.0,0,1209,1580992729.94915
2.12,1.39,1.0,0.71,3.66,60.5,36.0,0,1209,1580992730.58815
1.9,1.54,1.32,0.66,3.49,60.75,36.0,0,1209,1580992731.22708
2.1,1.66,1.0,0.93,3.91,60.75,36.0,0,1209,1580992731.86596
1.78,1.44,1.2,0.88,3.69,60.75,36.0,0,1209,1580992732.50094
2.1,1.39,1.0,0.98,3.49,60.75,36.0,0,1209,1580992733.13983
1.98,1.64,1.12,0.61,3.96,60.75,35.75,0,1209,1580992733.77879
2.34,1.44,1.2,0.88,3.34,60.75,36.0,0,1209,1580992734.41361
2.03,1.71,1.07,0.93,3.66,60.75,36.0,0,1209,1580992735.05258
2.1,1.51,1.17,1.22,3.56,60.75,36.0,0,1209,1580992735.69154
1.98,1.44,1.22,0.88,3.66,60.75,36.0,0,1209,1580992736.32636
2.1,1.66,1.0,0.88,3.61,60.75,36.0,0,1209,1580992736.9653301
2.05,1.44,1.32,0.66,3.49,60.75,36.25,0,1209,1580992737.60429
1.88,1.71,1.12,0.88,3.34,60.75,36.0,0,1209,1580992738.24314
2.03,1.71,1.32,0.93,3.59,60.75,36.25,0,1209,1580992738.87804
1.98,1.71,1.15,0.93,3.54,60.75,36.25,0,1209,1580992739.51704
2.34,1.71,1.12,0.88,3.49,60.75,36.0,0,1209,1580992740.1559901
2.1,1.59,1.22,0.93,3.91,60.75,36.25,0,1209,1580992740.7908099
1.88,1.71,1.32,0.85,3.44,60.75,36.25,0,1209,1580992741.42979
2.03,1.44,1.17,0.88,3.81,60.75,36.0,0,1209,1580992742.06867
2.03,1.71,1.32,0.61,3.66,60.75,36.25,0,1209,1580992742.70354
2.1,1.66,1.1,0.93,3.91,60.75,36.25,0,1209,1580992743.3425
1.98,1.54,1.32,0.85,3.59,60.75,36.0,0,1209,1580992743.98144
1.88,1.59,1.22,0.93,3.59,60.75,36.0,0,1209,1580992744.62031
2.1,1.71,1.12,0.93,3.66,60.75,36.0,0,1209,1580992745.25524
2.03,1.66,1.1,0.88,3.56,60.75,36.0,0,1209,1580992745.89418
2.1,1.66,0.76,0.93,3.91,60.75,36.0,0,1209,1580992746.53314
1.78,1.44,1.25,0.66,3.39,60.75,36.0,0,1209,1580992747.16797
2.1,1.44,1.32,0.66,3.96,60.75,36.0,0,1209,1580992747.8069599
2.1,1.39,1.0,0.71,3.66,60.75,36.0,0,1209,1580992748.4459
2.0,1.54,1.15,0.76,3.54,60.75,36.25,0,1209,1580992749.0848
1.93,1.51,1.32,0.93,3.54,60.75,36.0,0,1209,1580992749.7196698
2.1,1.59,1.32,0.61,3.91,60.75,36.0,0,1209,1580992750.3586302
2.1,1.44,1.32,0.71,3.91,60.75,36.25,0,1209,1580992750.99755
2.03,1.71,1.32,1.17,3.59,60.75,36.0,0,1209,1580992751.63244
2.03,1.44,1.25,0.88,3.66,60.75,36.0,0,1209,1580992752.27136
1.78,1.44,1.17,0.88,3.69,60.75,36.0,0,1209,1580992752.91027
2.03,1.71,1.32,0.93,3.59,60.75,36.0,0,1209,1580992753.54515
2.0,1.54,1.1,0.85,3.59,60.75,36.0,0,1209,1580992754.18412
2.39,1.54,1.32,0.71,3.44,60.75,36.0,0,1209,1580992754.8230698
2.1,1.59,1.0,0.88,3.61,60.75,36.25,0,1209,1580992755.46214
1.9,1.59,1.22,0.71,3.81,60.75,36.0,0,1209,1580992756.09689
2.34,1.71,1.32,0.61,3.66,60.75,36.0,0,1209,1580992756.73575
1.93,1.71,1.12,0.95,3.54,60.75,36.0,0,1209,1580992757.37477
2.12,1.71,1.07,0.9,3.66,60.75,36.0,0,1209,1580992758.0095901
2.03,1.71,1.27,0.88,3.66,60.75,36.0,0,1209,1580992758.64854
1.93,1.54,1.12,0.66,3.39,60.75,36.0,0,1209,1580992759.2875
2.1,1.66,1.05,0.88,3.59,60.75,36.0,0,1209,1580992759.92237
2.1,1.44,1.25,0.71,3.49,60.75,36.0,0,1209,1580992760.56133
2.34,1.73,1.25,0.66,3.66,60.75,36.25,0,1209,1580992761.2002099
2.1,1.66,1.1,0.93,3.66,60.75,36.0,0,1209,1580992761.8390698
2.12,1.39,1.0,0.71,3.66,60.75,36.0,0,1209,1580992762.47402
1.78,1.44,1.22,0.88,3.69,60.75,36.25,0,1209,1580992763.11295
1.98,1.54,1.32,0.85,3.54,60.75,36.0,0,1209,1580992763.7518802
1.83,1.54,1.15,0.85,3.54,60.75,36.0,0,1209,1580992764.38676
2.12,1.44,1.34,0.71,3.66,60.75,36.0,0,1209,1580992765.0256698
2.34,1.66,1.07,0.88,3.66,60.75,36.0,0,1209,1580992765.66468
1.88,1.71,1.32,0.85,3.44,60.75,35.75,0,1209,1580992766.29952
1.88,1.39,1.05,0.93,3.59,60.75,35.75,0,1209,1580992766.93843
2.03,1.56,1.1,1.07,3.66,60.75,36.0,0,1209,1580992767.57741
1.88,2.0,1.32,0.85,3.44,60.75,36.0,0,1209,1580992768.2163599
1.93,1.39,1.0,0.71,3.44,60.75,36.0,0,1209,1580992768.85122
1.88,1.66,1.2,0.88,3.34,60.75,36.0,0,1209,1580992769.49021
2.1,1.56,1.25,0.98,3.66,60.75,36.0,0,1209,1580992770.1291301
2.03,1.71,1.32,0.88,3.59,60.75,36.0,0,1209,1580992770.76402
2.0,1.44,1.22,0.88,3.91,60.75,36.25,0,1209,1580992771.40292
2.34,1.71,1.12,0.93,3.69,60.75,36.25,0,1209,1580992772.0418
1.88,1.39,1.05,0.93,3.59,60.75,36.0,0,1209,1580992772.68076
1.88,1.39,1.0,0.93,3.59,60.75,36.25,0,1209,1580992773.31563
2.03,1.54,1.22,1.22,3.66,60.75,36.25,0,1209,1580992773.95454
2.0,1.44,1.32,0.66,3.54,60.75,36.25,0,1209,1580992774.59355
1.88,1.59,1.32,0.93,3.59,60.75,36.25,0,1209,1580992775.22842
1.93,1.54,1.32,0.85,3.54,60.75,36.25,0,1209,1580992775.86737
2.1,1.56,1.25,0.98,3.61,60.75,36.0,0,1209,1580992776.5063698
1.78,1.44,1.25,0.88,3.66,60.75,36.25,0,1209,1580992777.14111
2.03,1.54,1.32,1.17,3.59,60.75,36.0,0,1209,1580992777.78006
2.1,1.66,0.76,0.93,3.91,60.75,36.0,0,1209,1580992778.41906
2.03,1.54,1.1,0.61,3.66,60.75,36.0,0,1209,1580992779.05794
2.0,1.71,1.32,0.93,3.54,60.75,36.0,0,1209,1580992779.6928
2.1,1.44,1.32,0.66,3.66,60.75,36.0,0,1209,1580992780.33182
2.1,1.39,1.05,0.61,3.66,61.0,36.0,0,1209,1580992780.9707198
2.12,1.56,1.25,0.98,3.66,60.75,36.0,0,1209,1580992781.6055698
2.1,1.39,1.32,0.71,3.66,60.75,36.0,0,1209,1580992782.24454
1.88,1.44,1.25,0.66,3.54,60.75,36.0,0,1209,1580992782.88342
2.03,1.44,1.22,0.88,3.81,60.75,36.0,0,1209,1580992783.51831
1.98,1.73,1.32,0.85,3.59,60.75,36.0,0,1209,1580992784.15722
1.78,1.54,1.27,0.66,3.39,60.75,36.0,0,1209,1580992784.79615
1.83,1.44,1.25,0.71,3.91,60.75,36.0,0,1209,1580992785.43517
1.93,1.54,1.32,0.85,3.54,60.75,36.25,0,1209,1580992786.0699902
1.93,1.44,1.22,0.66,3.39,60.75,36.25,0,1209,1580992786.70891
1.78,1.44,1.22,0.88,3.96,60.75,36.25,0,1209,1580992787.34792
2.12,1.71,1.07,0.93,3.66,60.75,36.0,0,1209,1580992787.9827302
1.93,1.54,1.25,0.66,3.54,60.75,36.0,0,1209,1580992788.62166
2.1,1.59,1.22,0.93,3.91,60.75,36.0,0,1209,1580992789.2606199
1.78,1.71,1.12,0.93,3.54,60.75,36.25,0,1209,1580992789.89949
2.1,1.73,1.32,0.85,3.91,60.75,36.0,0,1209,1580992790.5344698
1.78,1.44,1.32,0.76,3.54,60.75,36.0,0,1209,1580992791.1733801
2.1,1.59,1.22,0.88,3.96,61.0,36.0,0,1209,1580992791.8122802
2.03,1.56,1.17,0.88,3.59,61.0,36.0,0,1209,1580992792.44715
